Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,tweet_tokenizado,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
14498,1,0.6222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['efecto', 'secundario', 'astrazeneca', 'cansancio', 'kilometro']",https://twitter.com/elmaugarcia/status/1494006042648363011,Sin efectos secundarios por #AstraZeneca ni cansancio por los 44 kilómetros de ayer. https://t.co/VuZDdo9aNw,16,2,2022,19.4838614,-99.1134723,Gustavo A. Madero,#AstraZeneca
14499,1,0.3016,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'cura', 'sputnik', 'astrazeneca', 'feliz', 'sabado', 'covid']",https://twitter.com/NtcAfc/status/1495135079630348293,#MiVacuna #Curp #SputnikV #AstraZeneca #FelizSabado #Covid_19 https://t.co/jXe6p4OnAm,19,2,2022,19.3591195,-99.0929294,Iztapalapa,#AstraZeneca
14501,1,0.436,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['seguir', 'vacuna', 'astrazeneca']",https://twitter.com/Turboxina/status/1446286932506562560,"Y bueno, ahora que sigue?!
#VacunaCOVID19 #AstraZeneca https://t.co/lh4ezy0TD0",7,10,2021,19.3591195,-99.0929294,Iztapalapa,#AstraZeneca
14507,1,0.7778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['oir', 'sentiste', 'astrazeneca', 'midsommar', 'we']",https://twitter.com/LosAlanAnaya/status/1427705177302343684,"-oye y como te sentiste con la #AstraZeneca?
-viste Midsommar, we? 😵‍💫",17,8,2021,19.3591195,-99.0929294,Iztapalapa,#AstraZeneca
14512,1,0.4796,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['hora', 'minuto', 'postvacuna', 'covid', 'cuerpo cortado', 'ligero', 'dolor cabeza', 'fatiga', 'vacuna', 'astrazeneca']",https://twitter.com/blind__r9/status/1415148095663341576,"13 Horas 10 minutos POSTVACUNA COVID 

Cuerpo cortado, ligero dolor de cabeza y mucha fatiga

#VacunaCOVID19 #AstraZeneca @SimpsonitoMX https://t.co/TKzK9kCqi4",13,7,2021,19.3591195,-99.0929294,Iztapalapa,#AstraZeneca
14513,1,0.264,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'primero', 'dosis', 'astrazeneca', 'hora', 'recibir', 'vacuna', 'dolor brazo', 'sintoma', 'esperar', 'seguir', 'foto', 'subire', 'tren', 'mame']",https://twitter.com/ivanpunk20/status/1415031569803264003,"Ya me vacune, me pusieron 1ra dosis de #AstraZeneca y a 2 hrs de haber recibido la vacuna, solo tengo dolor en el brazo...
Ningún otro síntoma y espero que así siga todo!!!
NO TOME FOTO NI NADA NO ME SUBIRE AL TREN DEL MAME...",13,7,2021,19.3591195,-99.0929294,Iztapalapa,#AstraZeneca
14519,1,0.2778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['estrenar', 'pijama', 'quedo', 'tieso', 'vacuna', 'ropa', 'astrazeneca']",https://twitter.com/luis_ln_/status/1425300620815306753,"Es un buen momento para estrenar pijama, si quedo tieso por la #VacunaCOVID19 al menos tenga ropa nueva ✌🏻✌🏻 #AstraZeneca",10,8,2021,19.3049539,-99.241301,La Magdalena Contreras,#AstraZeneca
14520,1,0.3704,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['meme', 'astrazeneca', 'vacuna']",https://twitter.com/luis_ln_/status/1425296179210899459,"Esto no es un meme, es verdad :'v 

#AstraZeneca #VacunaCOVID19 https://t.co/UR3O1OuA3s",10,8,2021,19.3049539,-99.241301,La Magdalena Contreras,#AstraZeneca
14521,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca']",https://twitter.com/Yady_MalRi/status/1412510550215569410,Ya me vi !!! 💃🏻 #vacunacion #unam #AstraZeneca 👌 https://t.co/7DUvP95XWP,6,7,2021,19.3049539,-99.241301,La Magdalena Contreras,#AstraZeneca
14522,1,0.44,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['creer', 'efecto', 'vacuna', 'par', 'hora', 'empezar', 'frio', 'escalofrio', 'dolor cuerpo', 'fiebre', 'afortunadamente', 'quedar', 'esperar', 'astrazeneca']",https://twitter.com/SamanthaGoodeMX/status/1400228134331502592,"Creí que no tendría efectos por la vacuna, pero hace un par de horas empecé con mucho frío, escalofríos y dolor de cuerpo. Nada de fiebre afortunadamente (aún) 

Bueno, nada más me queda esperar. 

Me pusieron #AstraZeneca 💉",2,6,2021,19.3049539,-99.241301,La Magdalena Contreras,#AstraZeneca
14525,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['tocar', 'refuerzo', 'astrazeneca', 'esperar', 'mande', 'postracio']",https://twitter.com/soyesajicotilla/status/1516889768767938562,Hoy tocó refuerzo de #AstraZeneca espero no me mande a la postración,20,4,2022,19.2884203,-99.1670508,Tlalpan,#AstraZeneca
14526,1,0.8222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['comodo', 'pasar', 'cama', 'sintoma', 'vacuna', 'astrazeneca']",https://twitter.com/MrFabsGC/status/1470088234864627718,"Ahora ya cómodos, vamos a pasar en cama los síntomas de la vacuna. #COVID19 #AstraZeneca",12,12,2021,19.2884203,-99.1670508,Tlalpan,#AstraZeneca
14528,1,0.5898,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['frutisima', 'vomito', 'diarrea', 'febricular', 'dolor cabeza', 'infernal', 'dosis', 'diablo', 'astrazeneca']",https://twitter.com/jossielinda/status/1423820999242522625,"@edusax79 de la frutisima, vómitos, diarrea, febricula, dolor de cabeza infernal... 2a dosis del diablo #AstraZeneca",6,8,2021,19.2884203,-99.1670508,Tlalpan,#AstraZeneca
14530,1,0.3667,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['cruda', 'sed', 'mareada', 'dolor', 'cuello', 'garganta', 'sentir', 'ando', 'levitando', 'extranar', 'vacuna', 'astrazeneca', 'sabado']",https://twitter.com/GisRiquelmeL/status/1422969098393333761,"@ozsanmar04 Pues es como si estuviera cruda: tengo mucha sed, mareada, me duele el cuello y la garganta y siento que ando como levitando 🥺🥺🥺 Está extraña la vacuna #AstraZeneca 🤷🏼‍♀️ A ver que tal te va el sábado… 🤞🏼",4,8,2021,19.2884203,-99.1670508,Tlalpan,#AstraZeneca
14532,1,0.3474,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['dificil', 'superar', 'efecto', 'adverso', 'primero', 'dosis', 'vacuna', 'astrazeneca']",https://twitter.com/ChiefChris58/status/1419709190092824576,"Dos días difíciles, pero supere los efectos adversos de la 1ra dosis de la #VacunaCOVID19 #Astrazeneca",26,7,2021,19.2884203,-99.1670508,Tlalpan,#AstraZeneca
14541,1,0.7037,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sentir', 'paz']",https://twitter.com/JuanJoAguilaar/status/1628961655810846720,Hoy me siento en paz.,23,2,2023,19.3894713,-99.1957079,Álvaro Obregón,#j&j
14547,1,0.5454,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sintoma', 'secundario', 'probable', 'astrazeneca', 'campo', 'incluir', 'raro', 'afeccion', 'columna', 'vertebral', 'efecto', 'secundario', 'vacuna', 'astrazeneca']",https://twitter.com/RODE/status/1482331304142245893,"Síntomas secundarios probables de AstraZeneca y J&amp;J

EMA incluye rara afección de columna vertebral como efecto secundario de vacuna de AstraZeneca https://t.co/BRZagOhcqw",15,1,2022,19.3717897,-99.1579191,Benito Juárez,#j&j
14553,1,0.4149,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['aeropuerto', 'angel', 'vacuna', 'campo', 'regresar']",https://twitter.com/luzdelca/status/1424454191196540938,@esatalelisa @DonPorfifirio En el aeropuerto de Los Ángeles de vacunan con J&amp;J y te puedes regresar el mismo día,8,8,2021,19.3717897,-99.1579191,Benito Juárez,#j&j
14578,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sentir', 'egoistas']",https://twitter.com/juliojosecabre5/status/1371916418040610823,J@....j@ k se siente en el lugar de los egoístas. S@lud2. V@uuuu,16,3,2021,19.3500942,-99.1623319,Coyoacán,#j&j
14580,1,0.4591,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['modesto', 'terminado', 'na', 'pista', 'aeropuerto', 'fa', 'llegar', 'vuelo', 'vacuna', 'proximamente', 'jonron', 'casa', 'lleno', 'nov', 'entrada', 'corran', 'voz', 'xorfvorpropuesta', 'tod']",https://twitter.com/juliojosecabre5/status/1359330685606109184,Modest@opinion; de ser cierto k está terminada 1na de las pistas del Aeropuerto F.A. Llegué 1n vuelo kn vacunas próximamente! Será 1n jonrooon kn casa llena en nov9 entrada j@j@j@j@. S@lud2.V@uuu CORRAN LA VOZ Xorfvor.Propuesta de tod@ la B@nd@. @juliojosecabre5 .,9,2,2021,19.3500942,-99.1623319,Coyoacán,#j&j
14589,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'tarro', 'ataskadero']",https://twitter.com/Moyao1980/status/1631780774704717825,Ahí que pasar por un tarro al ataskadero,3,3,2023,19.4192316,-99.1133947,Venustiano Carranza,#j&j
14594,1,0.5554,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pasar', 'desayuno']",https://twitter.com/Moyao1980/status/1631669675246354437,Hay que pasar por el desayuno https://t.co/fHiy1DOYKF,3,3,2023,19.4416128,-99.1518637,Cuauhtémoc,#j&j
14633,1,0.2869,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['felicidad', 'fuerza', 'esperanza', 'alegria', 'sueno', 'concrete', 'jj', 'venir', 'algun', 'punto', 'mundo']",https://twitter.com/Oficialjjc/status/1344928259952308225,"MUCHA FELICIDAD, FUERZA, ESPERANZA, ALEGRÍA Y SUEÑOS QUE SE CONCRETEN! 🔥🙏
Lo mejor de J•J•C vendrá este 2021! 🔥 en En Algun Punto Del Mundo https://t.co/tqA4h2TUHl",1,1,2021,19.3962535,-99.0965875,Iztacalco,#j&j
14638,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['traje', 'astronauta', 'hazme', 'espacio', 'corazon', 'love', 'astropoesia', 'univer', 'astronautciu']",https://twitter.com/yurikoojeon/status/1401923939111215108,"Ya tengo mi traje de Austronauta...

Ahora... hazme un Espacio en tu corazón...

J.J 💜

#love #astropoesia #universe #astronautciu https://t.co/YsOtKyX2eD",7,6,2021,19.4838614,-99.1134723,Gustavo A. Madero,#j&j
14647,1,0.6222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sputnik', 'sputnik', 'astrazeneca', 'pfizerbiontech', 'reuno', 'gemas', 'infinito', 'vacaciones', 'work']",https://twitter.com/jesusEjuarez/status/1545548755033886721,"✅Sputnik 1
✅Sputnik 2
✅AstraZeneca
✅Pfizer-Biontech 
Ya casi reuno todas  las gemas del infinito ✨💉
#COVID19 #VaccinesWork https://t.co/8mP09ZvJjd",8,7,2022,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14650,1,0.2778,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['utilizar', 'tecnologia', 'vector', 'adenovirus', 'astrazeneca']",https://twitter.com/arqaa/status/1522387590422401024,"La cual, utiliza la misma tecnología de vector de adenovirus que la vac de AstraZeneca 😱👀👁️ https://t.co/Uy4IhmikjX",5,5,2022,19.3500942,-99.1623319,Coyoacán,astrazeneca
14652,1,0.5534,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['sputnik', 'astrazeneca', 'sede', 'quedar']",https://twitter.com/cherrypekitasof/status/1494350946654212096,De Spuntik a Astrazeneca las otras sedes me quedaban lejos 🙃,17,2,2022,19.33236919,-99.19114635,Coyoacán,astrazeneca
14656,1,0.4222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['refuerzo', 'vacuna', 'chavos', 'cu', 'astrazeneca']",https://twitter.com/jossielinda/status/1491432867158962178,Refuerzo vacuna para chavos de 40 - 49 en CU tienen AstraZeneca 🙃🙌🏻💉 https://t.co/e0igZIIvpW,9,2,2022,19.33197986,-99.19221716,Coyoacán,astrazeneca
14658,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['principal', 'astrazeneca']",https://twitter.com/chiobfong/status/1488015217715994626,@FestivalChin Si porque las principales son AstraZeneca,30,1,2022,19.3894713,-99.1957079,Álvaro Obregón,astrazeneca
14659,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca']",https://twitter.com/patybetaza/status/1483439207796420610,La vacuna es de Astrazeneca.,18,1,2022,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14661,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['articulo', 'susceptibilidad', 'efecto', 'adverso', 'astrazeneca', 'psiquiatra', 'instituto', 'neurociencia']",https://twitter.com/saldivar90/status/1476936650261467186,"Un artículo que diga ""Mayor susceptibilidad de efectos adversos por AstraZeneca en psiquiatras de un Instituto de Neurociencias"" 🙄",31,12,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14662,1,0.4111,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['mama', 'vacuna', 'refuerzo', 'nervioso', 'astrazeneca', 'caso', 'cercano', 'efecto', 'secundario', 'terminar', 'fue', 'vacuna', 'farmaceutico']",https://twitter.com/lapintos/status/1476248150599946247,"Ayer mi mamá se puso su vacuna de refuerzo 💖 .... lo que si, me pone nerviosa que haya sido la de AstraZeneca, conozco casos cercanos con efectos secundarios que terminaron muy muy mal. 
A ustedes cómo les fué con la vacuna de esta farmacéutica?",29,12,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14663,1,0.6223,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['duran', 'efecto', 'secundario', 'astrazeneca', 'preparar']",https://twitter.com/feressea/status/1476191794169884674,¿Cuánto duran los efectos secundarios de la AstraZeneca? Para prepararme,29,12,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14666,1,0.4445,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca', 'rombo', 'deber', 'considerar', 'efecto', 'secundario', 'raro']",https://twitter.com/RODE/status/1466544005475307521,EMA sobre vacuna de AstraZeneca: trombos deben ser considerados efectos secundarios raros https://t.co/djhpeHtFiJ,2,12,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14668,1,0.3645,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pegar', 'madre', 'dosis', 'astrazeneca']",https://twitter.com/DobleeVidaa/status/1448832116800823296,"Ya me pegó esta madre*

*La 2da dosis de la AstraZeneca",14,10,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14670,1,0.7037,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['pegar', 'astrazeneca']",https://twitter.com/chrischuy/status/1436481476212756488,Casi no me pegó… la AstraZeneca https://t.co/Gwc9b7bYZ4,10,9,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14672,1,0.5555,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['bienvenida', 'mundo', 'astrazeneca']",https://twitter.com/fercastilloso/status/1425706192400232448,@JimenaChvz Bienvenida al mundo de la astrazeneca,12,8,2021,19.3500942,-99.1623319,Coyoacán,astrazeneca
14673,1,0.6222,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['puse', 'astrazeneca', 'pasar', 'orto', 'viajaste', 'caida', 'libre']",https://twitter.com/melodijounjuez/status/1425670397643694081,"Me puse la astrazeneca y la estoy pasando para el orto, un viajesote en caída libre",11,8,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14674,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vacuna', 'astrazeneca', 'costar']",https://twitter.com/Raul_Caballero/status/1424695734604029955,@geracb10 @PedroFerriz La vacuna de astrazeneca cuesta $80,9,8,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14676,1,0.7036,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['jalado', 'reaccion', 'astrazeneca']",https://twitter.com/jorgetrn/status/1421907774225719296,me la he jalado 7 veces en lo que va del día reacción de astrazeneca?,1,8,2021,19.3894713,-99.1957079,Álvaro Obregón,astrazeneca
14677,1,0.4814,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['astrazeneca', 'golpeando', 'gente', 'cruda', 'treintanero', 'dolio', 'brazo']",https://twitter.com/reckonerh/status/1421870252460109827,"La AstraZeneca golpeteando a la gente como cruda en treintañero y a mi solo me dolió el brazo.

🥳 https://t.co/yOBiMoPb95",1,8,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14678,1,0.3519,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['jajajaja', 'ahorita', 'traemo', 'sabias', 'astrazeneca', 'sputnik', 'eficaz', 'delta', 'variante']",https://twitter.com/jmanumarroquin/status/1420592322534912006,"@carlos_COGC Jajajaja sí, ahorita te las traemos 😆🙄😆🙄😆 si sabias que también AstraZeneca y Sputnik V son eficaces vs #DeltaVariant?? 🤦‍♂️🤦‍♂️🤦‍♂️",28,7,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14679,1,0.5278,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['anoche', 'pelo', 'astrazeneca']",https://twitter.com/masrockmario/status/1419310785843580941,Cómo están todos los que anoche decían “me la pelo AstraZeneca”?,25,7,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
14681,1,0.7225,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['chileno', 'sputnik', 'sinovial', 'andar', 'quejando', 'astrazeneca', 'reaccion']",https://twitter.com/carlostomasini/status/1418941172039421953,...a los chilangos de 18 a 29 les van a poner sputnik v y sinovac... ya ven por andarse quejando de que la astrazeneca les daba reacción y no sé qué?...🤣🤣🤣🤡,24,7,2021,19.3500942,-99.1623319,Coyoacán,astrazeneca
14682,1,0.3238,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['opinion', 'doctor', 'hermana', 'millenial', 'elegir', 'sputnik', 'astrazenecausted', 'elegiria']",https://twitter.com/MaraJac66732547/status/1417209770600124419,@gerardo_viveros una opinión doctor. Mi hermana es millenial y podrá elegir entre sputnik y astrazeneca...usted en su lugar cuál elegiría?,19,7,2021,19.3894713,-99.1957079,Álvaro Obregón,astrazeneca
14684,1,0.3643,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['primero', 'shot', 'astrazeneca', 'necesidad', 'paracetamol']",https://twitter.com/MauGG/status/1416494740082774017,Primer shot de AstraZeneca. Aún sin necesidad de paracetamol.,17,7,2021,19.3894713,-99.1957079,Álvaro Obregón,astrazeneca
14685,1,0.7037,"potente, sputnik, sentir, astrazeneca, cubrebocas, efecto, pasar, ruso, quedate, refuerzo","['vaccinated', 'with', 'astrazeneca', 'telecomunicacion', 'mexico', 'telecomm']",https://twitter.com/memo_lagunas_/status/1415714015679062019,vaccinated with AstraZeneca 💉 en Telecomunicaciones de México - Telecomm https://t.co/mtSjvbhAD0,15,7,2021,19.3717897,-99.1579191,Benito Juárez,astrazeneca
